city,territory,category,group_key,date,monthly_change_pct
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2023-03-01,0.54
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2023-04-01,1.55
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2023-05-01,0.58
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2023-06-01,-1.27
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2023-07-01,-0.71
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2023-08-01,1.48
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2023-09-01,-1.22
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2023-10-01,2.03
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2023-11-01,1.44
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2023-12-01,0.49
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2024-01-01,-0.91
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2024-02-01,0.78
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2024-03-01,1.2
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2024-04-01,-0.83
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2024-05-01,0.15
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2024-06-01,0.17
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2024-07-01,0.8
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2024-08-01,-0.56
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2024-09-01,1.53
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2024-10-01,2.59
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2024-11-01,-0.73
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2024-12-01,-1.37
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2025-01-01,-4.57
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2025-02-01,4.69
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2025-03-01,1.14
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2025-04-01,-0.17
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2025-05-01,1.86
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2025-06-01,1.22
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2025-07-01,-0.2
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2025-08-01,-1.95
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2025-09-01,3.67
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2025-10-01,2.36
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2025-11-01,4.2
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2025-12-01,-1.8
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2026-01-01,-0.57
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2026-02-01,0.23
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2026-03-01,1.41
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2026-04-01,0.74
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2026-05-01,-0.57
Goiânia,Goiânia (GO),2.Habitação,g2_housing,2026-06-01,1.22
Brasília,Brasília (DF),2.Habitação,g2_housing,2020-01-01,0.34
Brasília,Brasília (DF),2.Habitação,g2_housing,2020-02-01,-0.79
Brasília,Brasília (DF),2.Habitação,g2_housing,2020-03-01,0.01
Brasília,Brasília (DF),2.Habitação,g2_housing,2020-04-01,0.13
Brasília,Brasília (DF),2.Habitação,g2_housing,2020-05-01,0.1
Brasília,Brasília (DF),2.Habitação,g2_housing,2020-06-01,0.67
Brasília,Brasília (DF),2.Habitação,g2_housing,2020-07-01,0.32
Brasília,Brasília (DF),2.Habitação,g2_housing,2020-08-01,0.17
Brasília,Brasília (DF),2.Habitação,g2_housing,2020-09-01,0.2
Brasília,Brasília (DF),2.Habitação,g2_housing,2020-10-01,0.1
Brasília,Brasília (DF),2.Habitação,g2_housing,2020-11-01,-0.17
Brasília,Brasília (DF),2.Habitação,g2_housing,2020-12-01,1.99
Brasília,Brasília (DF),2.Habitação,g2_housing,2021-01-01,-1.02
Brasília,Brasília (DF),2.Habitação,g2_housing,2021-02-01,0.17
Brasília,Brasília (DF),2.Habitação,g2_housing,2021-03-01,1.16
Brasília,Brasília (DF),2.Habitação,g2_housing,2021-04-01,-0.13
Brasília,Brasília (DF),2.Habitação,g2_housing,2021-05-01,0.58
Brasília,Brasília (DF),2.Habitação,g2_housing,2021-06-01,0.62
Brasília,Brasília (DF),2.Habitação,g2_housing,2021-07-01,1.68
Brasília,Brasília (DF),2.Habitação,g2_housing,2021-08-01,1.29
Brasília,Brasília (DF),2.Habitação,g2_housing,2021-09-01,1.85
Brasília,Brasília (DF),2.Habitação,g2_housing,2021-10-01,-0.17
Brasília,Brasília (DF),2.Habitação,g2_housing,2021-11-01,2.09
Brasília,Brasília (DF),2.Habitação,g2_housing,2021-12-01,0.83
Brasília,Brasília (DF),2.Habitação,g2_housing,2022-01-01,1.1
Brasília,Brasília (DF),2.Habitação,g2_housing,2022-02-01,0.37
Brasília,Brasília (DF),2.Habitação,g2_housing,2022-03-01,0.21
Brasília,Brasília (DF),2.Habitação,g2_housing,2022-04-01,-0.47
Brasília,Brasília (DF),2.Habitação,g2_housing,2022-05-01,-2.26
Brasília,Brasília (DF),2.Habitação,g2_housing,2022-06-01,1.11
Brasília,Brasília (DF),2.Habitação,g2_housing,2022-07-01,-0.19
Brasília,Brasília (DF),2.Habitação,g2_housing,2022-08-01,0.91
Brasília,Brasília (DF),2.Habitação,g2_housing,2022-09-01,0.65
Brasília,Brasília (DF),2.Habitação,g2_housing,2022-10-01,0.2
Brasília,Brasília (DF),2.Habitação,g2_housing,2022-11-01,4.19
Brasília,Brasília (DF),2.Habitação,g2_housing,2022-12-01,0.66
Brasília,Brasília (DF),2.Habitação,g2_housing,2023-01-01,-0.39
Brasília,Brasília (DF),2.Habitação,g2_housing,2023-02-01,-0.2
Brasília,Brasília (DF),2.Habitação,g2_housing,2023-03-01,0.49
Brasília,Brasília (DF),2.Habitação,g2_housing,2023-04-01,-0.11
Brasília,Brasília (DF),2.Habitação,g2_housing,2023-05-01,0.68
Brasília,Brasília (DF),2.Habitação,g2_housing,2023-06-01,-0.55
Brasília,Brasília (DF),2.Habitação,g2_housing,2023-07-01,-0.87
Brasília,Brasília (DF),2.Habitação,g2_housing,2023-08-01,1.59
Brasília,Brasília (DF),2.Habitação,g2_housing,2023-09-01,0.91
Brasília,Brasília (DF),2.Habitação,g2_housing,2023-10-01,1.22
Brasília,Brasília (DF),2.Habitação,g2_housing,2023-11-01,0.86
Brasília,Brasília (DF),2.Habitação,g2_housing,2023-12-01,0.48
Brasília,Brasília (DF),2.Habitação,g2_housing,2024-01-01,-0.39
Brasília,Brasília (DF),2.Habitação,g2_housing,2024-02-01,0.78
Brasília,Brasília (DF),2.Habitação,g2_housing,2024-03-01,0.68
Brasília,Brasília (DF),2.Habitação,g2_housing,2024-04-01,-0.19
Brasília,Brasília (DF),2.Habitação,g2_housing,2024-05-01,0.67
Brasília,Brasília (DF),2.Habitação,g2_housing,2024-06-01,0.88
Brasília,Brasília (DF),2.Habitação,g2_housing,2024-07-01,0.56
Brasília,Brasília (DF),2.Habitação,g2_housing,2024-08-01,-0.65
Brasília,Brasília (DF),2.Habitação,g2_housing,2024-09-01,1.78
Brasília,Brasília (DF),2.Habitação,g2_housing,2024-10-01,1.45
Brasília,Brasília (DF),2.Habitação,g2_housing,2024-11-01,-2.05
Brasília,Brasília (DF),2.Habitação,g2_housing,2024-12-01,-0.95
Brasília,Brasília (DF),2.Habitação,g2_housing,2025-01-01,-2.83
Brasília,Brasília (DF),2.Habitação,g2_housing,2025-02-01,4.41
Brasília,Brasília (DF),2.Habitação,g2_housing,2025-03-01,0.58
Brasília,Brasília (DF),2.Habitação,g2_housing,2025-04-01,-0.18
Brasília,Brasília (DF),2.Habitação,g2_housing,2025-05-01,2.34
Brasília,Brasília (DF),2.Habitação,g2_housing,2025-06-01,0.75
Brasília,Brasília (DF),2.Habitação,g2_housing,2025-07-01,0.09
Brasília,Brasília (DF),2.Habitação,g2_housing,2025-08-01,-0.63
Brasília,Brasília (DF),2.Habitação,g2_housing,2025-09-01,2.29
Brasília,Brasília (DF),2.Habitação,g2_housing,2025-10-01,0.33
Brasília,Brasília (DF),2.Habitação,g2_housing,2025-11-01,1.72
Brasília,Brasília (DF),2.Habitação,g2_housing,2025-12-01,-0.42
Brasília,Brasília (DF),2.Habitação,g2_housing,2026-01-01,-0.3
Brasília,Brasília (DF),2.Habitação,g2_housing,2026-02-01,0.38
Brasília,Brasília (DF),2.Habitação,g2_housing,2026-03-01,0.3
Brasília,Brasília (DF),2.Habitação,g2_housing,2026-04-01,0.14
Brasília,Brasília (DF),2.Habitação,g2_housing,2026-05-01,1.03
Brasília,Brasília (DF),2.Habitação,g2_housing,2026-06-01,0.27
Belém,Belém (PA),2.Habitação,g2_housing,2020-01-01,0.47
Belém,Belém (PA),2.Habitação,g2_housing,2020-02-01,-0.63
Belém,Belém (PA),2.Habitação,g2_housing,2020-03-01,-0.98
Belém,Belém (PA),2.Habitação,g2_housing,2020-04-01,-1.3
Belém,Belém (PA),2.Habitação,g2_housing,2020-05-01,-0.56
Belém,Belém (PA),2.Habitação,g2_housing,2020-06-01,0.14
Belém,Belém (PA),2.Habitação,g2_housing,2020-07-01,2.22
Belém,Belém (PA),2.Habitação,g2_housing,2020-08-01,0.2
Belém,Belém (PA),2.Habitação,g2_housing,2020-09-01,0.17
Belém,Belém (PA),2.Habitação,g2_housing,2020-10-01,1.12
Belém,Belém (PA),2.Habitação,g2_housing,2020-11-01,-0.55
Belém,Belém (PA),2.Habitação,g2_housing,2020-12-01,2.92
Belém,Belém (PA),2.Habitação,g2_housing,2021-01-01,-1.41
Belém,Belém (PA),2.Habitação,g2_housing,2021-02-01,0.47
Belém,Belém (PA),2.Habitação,g2_housing,2021-03-01,1.66
Belém,Belém (PA),2.Habitação,g2_housing,2021-04-01,-0.32
Belém,Belém (PA),2.Habitação,g2_housing,2021-05-01,0.66
Belém,Belém (PA),2.Habitação,g2_housing,2021-06-01,0.54
Belém,Belém (PA),2.Habitação,g2_housing,2021-07-01,3.69
Belém,Belém (PA),2.Habitação,g2_housing,2021-08-01,3.33
Belém,Belém (PA),2.Habitação,g2_housing,2021-09-01,4.8
Belém,Belém (PA),2.Habitação,g2_housing,2021-10-01,-0.44
Belém,Belém (PA),2.Habitação,g2_housing,2021-11-01,-0.42
Belém,Belém (PA),2.Habitação,g2_housing,2021-12-01,1.46
Belém,Belém (PA),2.Habitação,g2_housing,2022-01-01,-1.15
Belém,Belém (PA),2.Habitação,g2_housing,2022-02-01,1.16
Belém,Belém (PA),2.Habitação,g2_housing,2022-03-01,-0.66
Belém,Belém (PA),2.Habitação,g2_housing,2022-04-01,-1.73
Belém,Belém (PA),2.Habitação,g2_housing,2022-05-01,-2.4
Belém,Belém (PA),2.Habitação,g2_housing,2022-06-01,0.92
Belém,Belém (PA),2.Habitação,g2_housing,2022-07-01,-2.58
Belém,Belém (PA),2.Habitação,g2_housing,2022-08-01,3.14
Belém,Belém (PA),2.Habitação,g2_housing,2022-09-01,2.04
Belém,Belém (PA),2.Habitação,g2_housing,2022-10-01,-0.17
Belém,Belém (PA),2.Habitação,g2_housing,2022-11-01,0.03
Belém,Belém (PA),2.Habitação,g2_housing,2022-12-01,1.38
Belém,Belém (PA),2.Habitação,g2_housing,2023-01-01,-0.23
Belém,Belém (PA),2.Habitação,g2_housing,2023-02-01,1.41
Belém,Belém (PA),2.Habitação,g2_housing,2023-03-01,-0.36
Belém,Belém (PA),2.Habitação,g2_housing,2023-04-01,-0.13
Belém,Belém (PA),2.Habitação,g2_housing,2023-05-01,-0.05
Belém,Belém (PA),2.Habitação,g2_housing,2023-06-01,0.95
Belém,Belém (PA),2.Habitação,g2_housing,2023-07-01,-0.35
Belém,Belém (PA),2.Habitação,g2_housing,2023-08-01,3.59
Belém,Belém (PA),2.Habitação,g2_housing,2023-09-01,1.66
Belém,Belém (PA),2.Habitação,g2_housing,2023-10-01,-1.41
Belém,Belém (PA),2.Habitação,g2_housing,2023-11-01,0.07
Belém,Belém (PA),2.Habitação,g2_housing,2023-12-01,1.6
Belém,Belém (PA),2.Habitação,g2_housing,2024-01-01,0.17
Belém,Belém (PA),2.Habitação,g2_housing,2024-02-01,0.38
Belém,Belém (PA),2.Habitação,g2_housing,2024-03-01,-0.14
Belém,Belém (PA),2.Habitação,g2_housing,2024-04-01,-0.65
Belém,Belém (PA),2.Habitação,g2_housing,2024-05-01,0.69
Belém,Belém (PA),2.Habitação,g2_housing,2024-06-01,1.19
Belém,Belém (PA),2.Habitação,g2_housing,2024-07-01,0.98
Belém,Belém (PA),2.Habitação,g2_housing,2024-08-01,-2.22
Belém,Belém (PA),2.Habitação,g2_housing,2024-09-01,1.44
Belém,Belém (PA),2.Habitação,g2_housing,2024-10-01,1.97
Belém,Belém (PA),2.Habitação,g2_housing,2024-11-01,-2.09
Belém,Belém (PA),2.Habitação,g2_housing,2024-12-01,-0.58
Belém,Belém (PA),2.Habitação,g2_housing,2025-01-01,-4.28
Belém,Belém (PA),2.Habitação,g2_housing,2025-02-01,5.07
Belém,Belém (PA),2.Habitação,g2_housing,2025-03-01,0.33
Belém,Belém (PA),2.Habitação,g2_housing,2025-04-01,0.93
Belém,Belém (PA),2.Habitação,g2_housing,2025-05-01,2.22
Belém,Belém (PA),2.Habitação,g2_housing,2025-06-01,1.01
Belém,Belém (PA),2.Habitação,g2_housing,2025-07-01,-1.0
Belém,Belém (PA),2.Habitação,g2_housing,2025-08-01,-0.57
Belém,Belém (PA),2.Habitação,g2_housing,2025-09-01,3.31
Belém,Belém (PA),2.Habitação,g2_housing,2025-10-01,0.14
Belém,Belém (PA),2.Habitação,g2_housing,2025-11-01,0.11
Belém,Belém (PA),2.Habitação,g2_housing,2025-12-01,-0.84
Belém,Belém (PA),2.Habitação,g2_housing,2026-01-01,-1.59
Belém,Belém (PA),2.Habitação,g2_housing,2026-02-01,-0.26
Belém,Belém (PA),2.Habitação,g2_housing,2026-03-01,-0.11
Belém,Belém (PA),2.Habitação,g2_housing,2026-04-01,0.71
Belém,Belém (PA),2.Habitação,g2_housing,2026-05-01,1.81
Belém,Belém (PA),2.Habitação,g2_housing,2026-06-01,1.86
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2020-01-01,0.0
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2020-02-01,0.13
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2020-03-01,0.88
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2020-04-01,-0.07
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2020-05-01,-1.45
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2020-06-01,1.27
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2020-07-01,1.69
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2020-08-01,-0.41
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2020-09-01,0.61
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2020-10-01,0.13
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2020-11-01,0.26
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2020-12-01,3.31
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2021-01-01,-0.86
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2021-02-01,1.96
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2021-03-01,0.09
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2021-04-01,1.37
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2021-05-01,2.63
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2021-06-01,1.24
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2021-07-01,1.92
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2021-08-01,0.08
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2021-09-01,1.82
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2021-10-01,1.14
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2021-11-01,1.01
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2021-12-01,0.42
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2022-01-01,0.66
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2022-02-01,0.38
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2022-03-01,1.33
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2022-04-01,-0.27
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2022-05-01,2.59
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2022-06-01,0.25
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2022-07-01,-1.88
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2022-08-01,-1.72
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2022-09-01,-0.09
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2022-10-01,0.99
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2022-11-01,-0.08
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2022-12-01,0.55
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2023-01-01,-0.7
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2023-02-01,0.08
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2023-03-01,0.62
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2023-04-01,0.03
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2023-05-01,1.22
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2023-06-01,0.31
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2023-07-01,-1.01
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2023-08-01,0.77
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2023-09-01,0.68
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2023-10-01,0.33
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2023-11-01,1.8
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2023-12-01,-0.02
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2024-01-01,0.39
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2024-02-01,0.77
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2024-03-01,0.64
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2024-04-01,-1.02
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2024-05-01,-0.41
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2024-06-01,0.66
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2024-07-01,0.17
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2024-08-01,0.19
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2024-09-01,2.54
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2024-10-01,1.49
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2024-11-01,-1.72
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2024-12-01,-0.4
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2025-01-01,-2.94
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2025-02-01,3.95
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2025-03-01,-0.74
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2025-04-01,0.3
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2025-05-01,1.93
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2025-06-01,0.58
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2025-07-01,-0.16
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2025-08-01,-0.87
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2025-09-01,2.98
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2025-10-01,-0.7
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2025-11-01,1.82
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2025-12-01,-0.29
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2026-01-01,-0.74
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2026-02-01,0.61
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2026-03-01,0.31
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2026-04-01,0.82
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2026-05-01,1.82
Fortaleza,Fortaleza (CE),2.Habitação,g2_housing,2026-06-01,-0.31
Recife,Recife (PE),2.Habitação,g2_housing,2020-01-01,0.72
Recife,Recife (PE),2.Habitação,g2_housing,2020-02-01,-0.76
Recife,Recife (PE),2.Habitação,g2_housing,2020-03-01,1.04
Recife,Recife (PE),2.Habitação,g2_housing,2020-04-01,0.28
Recife,Recife (PE),2.Habitação,g2_housing,2020-05-01,-0.6
Recife,Recife (PE),2.Habitação,g2_housing,2020-06-01,0.37
Recife,Recife (PE),2.Habitação,g2_housing,2020-07-01,1.01
Recife,Recife (PE),2.Habitação,g2_housing,2020-08-01,1.02
Recife,Recife (PE),2.Habitação,g2_housing,2020-09-01,0.39
Recife,Recife (PE),2.Habitação,g2_housing,2020-10-01,-0.09
Recife,Recife (PE),2.Habitação,g2_housing,2020-11-01,0.54
Recife,Recife (PE),2.Habitação,g2_housing,2020-12-01,3.7
Recife,Recife (PE),2.Habitação,g2_housing,2021-01-01,-0.45
Recife,Recife (PE),2.Habitação,g2_housing,2021-02-01,-0.34
Recife,Recife (PE),2.Habitação,g2_housing,2021-03-01,-0.08
Recife,Recife (PE),2.Habitação,g2_housing,2021-04-01,0.28
Recife,Recife (PE),2.Habitação,g2_housing,2021-05-01,3.93
Recife,Recife (PE),2.Habitação,g2_housing,2021-06-01,1.4
Recife,Recife (PE),2.Habitação,g2_housing,2021-07-01,2.43
Recife,Recife (PE),2.Habitação,g2_housing,2021-08-01,0.56
Recife,Recife (PE),2.Habitação,g2_housing,2021-09-01,3.26
Recife,Recife (PE),2.Habitação,g2_housing,2021-10-01,-0.6
Recife,Recife (PE),2.Habitação,g2_housing,2021-11-01,1.22
Recife,Recife (PE),2.Habitação,g2_housing,2021-12-01,0.95
Recife,Recife (PE),2.Habitação,g2_housing,2022-01-01,0.27
Recife,Recife (PE),2.Habitação,g2_housing,2022-02-01,0.28
Recife,Recife (PE),2.Habitação,g2_housing,2022-03-01,0.21
Recife,Recife (PE),2.Habitação,g2_housing,2022-04-01,-1.08
Recife,Recife (PE),2.Habitação,g2_housing,2022-05-01,1.07
Recife,Recife (PE),2.Habitação,g2_housing,2022-06-01,0.67
Recife,Recife (PE),2.Habitação,g2_housing,2022-07-01,-1.6
Recife,Recife (PE),2.Habitação,g2_housing,2022-08-01,-4.63
Recife,Recife (PE),2.Habitação,g2_housing,2022-09-01,0.6
Recife,Recife (PE),2.Habitação,g2_housing,2022-10-01,2.57
Recife,Recife (PE),2.Habitação,g2_housing,2022-11-01,0.5
Recife,Recife (PE),2.Habitação,g2_housing,2022-12-01,-0.15
Recife,Recife (PE),2.Habitação,g2_housing,2023-01-01,-0.21
Recife,Recife (PE),2.Habitação,g2_housing,2023-02-01,0.29
Recife,Recife (PE),2.Habitação,g2_housing,2023-03-01,0.03
Recife,Recife (PE),2.Habitação,g2_housing,2023-04-01,-0.2
Recife,Recife (PE),2.Habitação,g2_housing,2023-05-01,2.77
Recife,Recife (PE),2.Habitação,g2_housing,2023-06-01,0.58
Recife,Recife (PE),2.Habitação,g2_housing,2023-07-01,-0.64
Recife,Recife (PE),2.Habitação,g2_housing,2023-08-01,0.72
Recife,Recife (PE),2.Habitação,g2_housing,2023-09-01,-0.08
Recife,Recife (PE),2.Habitação,g2_housing,2023-10-01,0.33
Recife,Recife (PE),2.Habitação,g2_housing,2023-11-01,-0.43
Recife,Recife (PE),2.Habitação,g2_housing,2023-12-01,0.26
Recife,Recife (PE),2.Habitação,g2_housing,2024-01-01,0.53
Recife,Recife (PE),2.Habitação,g2_housing,2024-02-01,0.41
Recife,Recife (PE),2.Habitação,g2_housing,2024-03-01,-0.26
Recife,Recife (PE),2.Habitação,g2_housing,2024-04-01,-0.13
